drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB00470	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB00481	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00482	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00495	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00503	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00515	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00526	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00530	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00541	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00544	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00549	transporter	Q9UNQ0	9429	Humans	unknown	antagonist
DB00563	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00602	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00619	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB00624	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00631	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00642	transporter	Q9UNQ0	9429	Humans	no	
DB00655	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00669	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00675	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00688	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00694	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00698	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00709	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00740	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00762	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00773	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00783	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00795	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB00843	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00845	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00853	transporter	Q9UNQ0	9429	Humans	no	substrate
DB00921	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00958	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00966	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00970	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00973	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00997	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01016	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01030	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01051	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01079	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01094	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01097	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01098	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01129	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01204	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01232	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01234	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01248	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB01254	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB01268	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01645	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01685	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB01708	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB02115	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB02703	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB03467	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB03496	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB04216	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB04348	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB04540	transporter	Q9UNQ0	9429	Humans	unknown	inducer
DB04690	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB04847	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB04851	target	Q9UNQ0	9429	Humans	unknown	
DB04854	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB04868	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB04881	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB05239	transporter	Q9UNQ0	9429	Humans	no	weak inhibitor
DB05294	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB05928	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor|inducer
DB06210	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB06228	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB06234	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB06237	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB06288	transporter	Q9UNQ0	9429	Humans	no	substrate
DB06290	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB06448	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB06589	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB06605	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB06654	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB06772	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB06813	transporter	Q9UNQ0	9429	Humans	no	substrate
DB08828	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB08860	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB08864	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB08880	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB08881	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB08896	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB08901	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB08907	transporter	Q9UNQ0	9429	Humans	unknown	
DB08912	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB08916	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB08930	transporter	Q9UNQ0	9429	Humans	no	substrate
DB08931	transporter	Q9UNQ0	9429	Humans	no	substrate
DB08934	transporter	Q9UNQ0	9429	Humans	no	substrate
DB09027	transporter	Q9UNQ0	9429	Humans	no	transporter
DB09038	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB09054	transporter	Q9UNQ0	9429	Humans	no	substrate
DB09061	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB09065	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB09073	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB09074	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB09078	transporter	Q9UNQ0	9429	Humans	no	substrate
DB09079	transporter	Q9UNQ0	9429	Humans	unknown	
DB09102	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB09118	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB09183	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB09274	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB09279	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB09291	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB09296	transporter	Q9UNQ0	9429	Humans	no	substrate
DB09297	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB09299	transporter	Q9UNQ0	9429	Humans	no	substrate
DB09330	transporter	Q9UNQ0	9429	Humans	no	substrate
DB11363	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB11581	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11613	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB11632	transporter	Q9UNQ0	9429	Humans	no	substrate
DB11633	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11644	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11652	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11689	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11697	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB11712	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11732	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11751	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11757	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11760	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11791	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11793	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB11796	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB11800	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB11817	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB11820	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11827	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB11853	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB11855	transporter	Q9UNQ0	9429	Humans	no	substrate
DB11886	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB11901	transporter	Q9UNQ0	9429	Humans	unknown	inducer
DB11943	transporter	Q9UNQ0	9429	Humans	no	substrate
DB11952	transporter	Q9UNQ0	9429	Humans	no	substrate
DB11963	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB11978	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB11995	target	Q9UNQ0	9429	Humans	unknown	inhibitor
DB12001	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB12010	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB12015	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB12020	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB12026	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB12070	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB12095	carrier	Q9UNQ0	9429	Humans	no	binder
DB12141	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB12151	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB12267	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB12332	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB12457	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB12483	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB12500	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB12597	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB12612	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB12713	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB12887	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB12941	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB13055	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB13125	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB13874	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB13878	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB13879	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB13943	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB13944	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB13946	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB13952	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB13953	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB13954	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB13955	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB13956	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB13997	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB14009	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB14011	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB14538	transporter	Q9UNQ0	9429	Humans	unknown	
DB14539	transporter	Q9UNQ0	9429	Humans	unknown	
DB14540	transporter	Q9UNQ0	9429	Humans	unknown	
DB14541	transporter	Q9UNQ0	9429	Humans	unknown	
DB14542	transporter	Q9UNQ0	9429	Humans	unknown	
DB14543	transporter	Q9UNQ0	9429	Humans	unknown	
DB14544	transporter	Q9UNQ0	9429	Humans	unknown	
DB14649	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB14723	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB14737	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB14840	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB14962	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB15091	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB15102	transporter	Q9UNQ0	9429	Humans	no	substrate
DB15133	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB15149	transporter	Q9UNQ0	9429	Humans	no	substrate
DB15233	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor|modulator
DB15305	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB15328	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB15442	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB15456	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB15569	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB15685	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB15822	transporter	Q9UNQ0	9429	Humans	no	substrate|inhibitor
DB15982	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB16098	transporter	Q9UNQ0	9429	Humans	no	substrate
DB16267	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB16390	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB16407	target	Q9UNQ0	9429	Humans	unknown	regulator
DB16650	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB16703	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB17083	transporter	Q9UNQ0	9429	Humans	no	substrate
DB00091	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00175	transporter	Q9Y6L6	10599	Humans	no	substrate
DB00177	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00197	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00199	transporter	Q9Y6L6	10599	Humans	no	substrate|inhibitor
DB00203	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00206	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00214	transporter	Q9Y6L6	10599	Humans	no	substrate
DB00220	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB00224	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00227	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00244	transporter	Q9Y6L6	10599	Humans	no	substrate
DB00255	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00257	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00275	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00279	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00286	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00328	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00345	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00390	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00394	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00396	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00398	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00412	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00439	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00451	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00468	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00481	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00503	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00509	transporter	Q9Y6L6	10599	Humans	unknown	
DB00520	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00541	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00563	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00570	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00583	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00586	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00588	carrier	Q9Y6L6	10599	Humans	no	inhibitor
DB00588	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00602	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00622	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00641	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB00646	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00655	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00661	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00669	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00688	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00701	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00762	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00783	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00795	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB00834	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB00859	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00864	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00877	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB00908	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00912	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00917	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00932	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00950	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00973	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB00975	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB00976	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01026	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01045	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01051	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01053	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB01072	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01076	transporter	Q9Y6L6	10599	Humans	no	substrate|inhibitor
DB01092	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB01095	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB01098	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB01115	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01132	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01211	target	Q9Y6L6	10599	Humans	unknown	
DB01211	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01232	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01241	target	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01264	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01393	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01583	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB01590	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01601	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01645	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB01708	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB01892	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB02659	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor|inducer
DB02691	transporter	Q9Y6L6	10599	Humans	unknown	
DB02703	transporter	Q9Y6L6	10599	Humans	unknown	
DB04216	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB04348	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor|inducer
DB04847	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB04850	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB04855	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB04868	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB05239	transporter	Q9Y6L6	10599	Humans	no	weak inhibitor
DB05521	target	Q9Y6L6	10599	Humans	unknown	inhibitor
DB05804	transporter	Q9Y6L6	10599	Humans	unknown	
DB05928	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB06137	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB06151	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB06176	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB06210	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB06290	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB06403	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB06448	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB06589	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB06626	transporter	Q9Y6L6	10599	Humans	no	substrate|inhibitor
DB06721	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB06772	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB08855	transporter	Q9Y6L6	10599	Humans	unknown	
DB08856	transporter	Q9Y6L6	10599	Humans	unknown	
DB08857	transporter	Q9Y6L6	10599	Humans	unknown	
DB08858	transporter	Q9Y6L6	10599	Humans	unknown	
DB08860	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB08862	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB08864	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB08880	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB08884	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB08906	carrier	Q9Y6L6	10599	Humans	unknown	
DB08906	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB08912	transporter	Q9Y6L6	10599	Humans	no	substrate|inhibitor
DB08995	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09038	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB09054	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB09065	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09078	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09102	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09137	transporter	Q9Y6L6	10599	Humans	no	substrate
DB09198	transporter	Q9Y6L6	10599	Humans	no	inhibitor
DB09272	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB09274	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09279	transporter	Q9Y6L6	10599	Humans	unknown	substrate
DB09292	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09297	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
DB09298	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB09299	transporter	Q9Y6L6	10599	Humans	no	substrate
DB11362	transporter	Q9Y6L6	10599	Humans	no	substrate
DB11575	transporter	Q9Y6L6	10599	Humans	no	substrate
DB11581	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor
DB11586	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor
